Code|Level_2|Fonte
F02M  49/02|1.1.2. Emissions abatement from mobile sources; 1.1.2. Emissions abatement from mobile sources e.g. NOx, CO, HC, PM emissions from motor vehicles|CPC & IPC
F02M  49/04|1.1.2. Emissions abatement from mobile sources; 1.1.2. Emissions abatement from mobile sources e.g. NOx, CO, HC, PM emissions from motor vehicles|CPC & IPC
F02M  51/00|1.1.2. Emissions abatement from mobile sources; 1.1.2. Emissions abatement from mobile sources e.g. NOx, CO, HC, PM emissions from motor vehicles|CPC & IPC
F02M  51/005|1.1.2. Emissions abatement from mobile sources|CPC
F02M  51/02|1.1.2. Emissions abatement from mobile sources; 1.1.2. Emissions abatement from mobile sources e.g. NOx, CO, HC, PM emissions from motor vehicles|CPC & IPC
F02M  51/04|1.1.2. Emissions abatement from mobile sources; 1.1.2. Emissions abatement from mobile sources e.g. NOx, CO, HC, PM emissions from motor vehicles|CPC & IPC
F02M  51/06|1.1.2. Emissions abatement from mobile sources; 1.1.2. Emissions abatement from mobile sources e.g. NOx, CO, HC, PM emissions from motor vehicles|CPC & IPC
F02M  51/0603|1.1.2. Emissions abatement from mobile sources|CPC
F02M  51/0607|1.1.2. Emissions abatement from mobile sources|CPC
F02M  51/061|1.1.2. Emissions abatement from mobile sources|CPC
F02M  51/0614|1.1.2. Emissions abatement from mobile sources|CPC
F02M  51/0617|1.1.2. Emissions abatement from mobile sources|CPC
F02M  51/0621|1.1.2. Emissions abatement from mobile sources|CPC
F02M  51/0625|1.1.2. Emissions abatement from mobile sources|CPC
F02M  51/0628|1.1.2. Emissions abatement from mobile sources|CPC
F02M  51/0632|1.1.2. Emissions abatement from mobile sources|CPC
F02M  51/0635|1.1.2. Emissions abatement from mobile sources|CPC
F02M  51/0639|1.1.2. Emissions abatement from mobile sources|CPC
F02M  51/0642|1.1.2. Emissions abatement from mobile sources|CPC
F02M  51/0646|1.1.2. Emissions abatement from mobile sources|CPC
F02M  51/065|1.1.2. Emissions abatement from mobile sources|CPC
F02M  51/0653|1.1.2. Emissions abatement from mobile sources|CPC
F02M  51/0657|1.1.2. Emissions abatement from mobile sources|CPC
F02M  51/066|1.1.2. Emissions abatement from mobile sources|CPC
F02M  51/0664|1.1.2. Emissions abatement from mobile sources|CPC
F02M  51/0667|1.1.2. Emissions abatement from mobile sources|CPC
F02M  51/0671|1.1.2. Emissions abatement from mobile sources|CPC
F02M  51/0675|1.1.2. Emissions abatement from mobile sources|CPC
F02M  51/0678|1.1.2. Emissions abatement from mobile sources|CPC
F02M  51/0682|1.1.2. Emissions abatement from mobile sources|CPC
F02M  51/0685|1.1.2. Emissions abatement from mobile sources|CPC
F02M  51/0689|1.1.2. Emissions abatement from mobile sources|CPC
F02M  51/0692|1.1.2. Emissions abatement from mobile sources|CPC
F02M  51/0696|1.1.2. Emissions abatement from mobile sources|CPC
F02M  51/08|1.1.2. Emissions abatement from mobile sources; 1.1.2. Emissions abatement from mobile sources e.g. NOx, CO, HC, PM emissions from motor vehicles|CPC & IPC
F02M  53/00|1.1.2. Emissions abatement from mobile sources; 1.1.2. Emissions abatement from mobile sources e.g. NOx, CO, HC, PM emissions from motor vehicles|CPC & IPC
F02M  53/02|1.1.2. Emissions abatement from mobile sources; 1.1.2. Emissions abatement from mobile sources e.g. NOx, CO, HC, PM emissions from motor vehicles|CPC & IPC
F02M  53/04|1.1.2. Emissions abatement from mobile sources; 1.1.2. Emissions abatement from mobile sources e.g. NOx, CO, HC, PM emissions from motor vehicles|CPC & IPC
F02M  53/043|1.1.2. Emissions abatement from mobile sources|CPC
F02M  53/046|1.1.2. Emissions abatement from mobile sources|CPC
F02M  53/06|1.1.2. Emissions abatement from mobile sources; 1.1.2. Emissions abatement from mobile sources e.g. NOx, CO, HC, PM emissions from motor vehicles|CPC & IPC
F02M  53/08|1.1.2. Emissions abatement from mobile sources; 1.1.2. Emissions abatement from mobile sources e.g. NOx, CO, HC, PM emissions from motor vehicles|CPC & IPC
F02M  55/00|1.1.2. Emissions abatement from mobile sources; 1.1.2. Emissions abatement from mobile sources e.g. NOx, CO, HC, PM emissions from motor vehicles|CPC & IPC
F02M  55/001|1.1.2. Emissions abatement from mobile sources|CPC
F02M  55/002|1.1.2. Emissions abatement from mobile sources|CPC
F02M  55/004|1.1.2. Emissions abatement from mobile sources|CPC
F02M  55/005|1.1.2. Emissions abatement from mobile sources|CPC
F02M  55/007|1.1.2. Emissions abatement from mobile sources|CPC
F02M  55/008|1.1.2. Emissions abatement from mobile sources|CPC
F02M  55/02|1.1.2. Emissions abatement from mobile sources; 1.1.2. Emissions abatement from mobile sources e.g. NOx, CO, HC, PM emissions from motor vehicles|CPC & IPC
F02M  55/025|1.1.2. Emissions abatement from mobile sources|CPC
F02M  55/04|1.1.2. Emissions abatement from mobile sources; 1.1.2. Emissions abatement from mobile sources e.g. NOx, CO, HC, PM emissions from motor vehicles|CPC & IPC
F02M  57/00|1.1.2. Emissions abatement from mobile sources; 1.1.2. Emissions abatement from mobile sources e.g. NOx, CO, HC, PM emissions from motor vehicles|CPC & IPC
F02M  57/005|1.1.2. Emissions abatement from mobile sources|CPC
F02M  57/02|1.1.2. Emissions abatement from mobile sources; 1.1.2. Emissions abatement from mobile sources e.g. NOx, CO, HC, PM emissions from motor vehicles|CPC & IPC
F02M  57/021|1.1.2. Emissions abatement from mobile sources|CPC
F02M  57/022|1.1.2. Emissions abatement from mobile sources|CPC
F02M  57/023|1.1.2. Emissions abatement from mobile sources|CPC
F02M  57/024|1.1.2. Emissions abatement from mobile sources|CPC
F02M  57/025|1.1.2. Emissions abatement from mobile sources|CPC
F02M  57/026|1.1.2. Emissions abatement from mobile sources|CPC
F02M  57/027|1.1.2. Emissions abatement from mobile sources|CPC
F02M  57/028|1.1.2. Emissions abatement from mobile sources|CPC
F02M  57/04|1.1.2. Emissions abatement from mobile sources; 1.1.2. Emissions abatement from mobile sources e.g. NOx, CO, HC, PM emissions from motor vehicles|CPC & IPC
F02M  57/06|1.1.2. Emissions abatement from mobile sources; 1.1.2. Emissions abatement from mobile sources e.g. NOx, CO, HC, PM emissions from motor vehicles|CPC & IPC
F02M  59/00|1.1.2. Emissions abatement from mobile sources; 1.1.2. Emissions abatement from mobile sources e.g. NOx, CO, HC, PM emissions from motor vehicles|CPC & IPC
F02M  59/02|1.1.2. Emissions abatement from mobile sources; 1.1.2. Emissions abatement from mobile sources e.g. NOx, CO, HC, PM emissions from motor vehicles|CPC & IPC
F02M  59/022|1.1.2. Emissions abatement from mobile sources|CPC
F02M  59/025|1.1.2. Emissions abatement from mobile sources|CPC
F02M  59/027|1.1.2. Emissions abatement from mobile sources|CPC
F02M  59/04|1.1.2. Emissions abatement from mobile sources; 1.1.2. Emissions abatement from mobile sources e.g. NOx, CO, HC, PM emissions from motor vehicles|CPC & IPC
F02M  59/06|1.1.2. Emissions abatement from mobile sources; 1.1.2. Emissions abatement from mobile sources e.g. NOx, CO, HC, PM emissions from motor vehicles|CPC & IPC
F02M  59/08|1.1.2. Emissions abatement from mobile sources; 1.1.2. Emissions abatement from mobile sources e.g. NOx, CO, HC, PM emissions from motor vehicles|CPC & IPC
F02M  59/10|1.1.2. Emissions abatement from mobile sources; 1.1.2. Emissions abatement from mobile sources e.g. NOx, CO, HC, PM emissions from motor vehicles|CPC & IPC
F02M  59/102|1.1.2. Emissions abatement from mobile sources|CPC
F02M  59/105|1.1.2. Emissions abatement from mobile sources|CPC
F02M  59/107|1.1.2. Emissions abatement from mobile sources|CPC
F02M  59/12|1.1.2. Emissions abatement from mobile sources; 1.1.2. Emissions abatement from mobile sources e.g. NOx, CO, HC, PM emissions from motor vehicles|CPC & IPC
F02M  59/14|1.1.2. Emissions abatement from mobile sources; 1.1.2. Emissions abatement from mobile sources e.g. NOx, CO, HC, PM emissions from motor vehicles|CPC & IPC
F02M  59/16|1.1.2. Emissions abatement from mobile sources; 1.1.2. Emissions abatement from mobile sources e.g. NOx, CO, HC, PM emissions from motor vehicles|CPC & IPC
F02M  59/18|1.1.2. Emissions abatement from mobile sources; 1.1.2. Emissions abatement from mobile sources e.g. NOx, CO, HC, PM emissions from motor vehicles|CPC & IPC
F02M  59/20|1.1.2. Emissions abatement from mobile sources; 1.1.2. Emissions abatement from mobile sources e.g. NOx, CO, HC, PM emissions from motor vehicles|CPC & IPC
F02M  59/205|1.1.2. Emissions abatement from mobile sources|CPC
F02M  59/22|1.1.2. Emissions abatement from mobile sources; 1.1.2. Emissions abatement from mobile sources e.g. NOx, CO, HC, PM emissions from motor vehicles|CPC & IPC
F02M  59/24|1.1.2. Emissions abatement from mobile sources; 1.1.2. Emissions abatement from mobile sources e.g. NOx, CO, HC, PM emissions from motor vehicles|CPC & IPC
F02M  59/243|1.1.2. Emissions abatement from mobile sources|CPC
F02M  59/246|1.1.2. Emissions abatement from mobile sources|CPC
F02M  59/26|1.1.2. Emissions abatement from mobile sources; 1.1.2. Emissions abatement from mobile sources e.g. NOx, CO, HC, PM emissions from motor vehicles|CPC & IPC
F02M  59/265|1.1.2. Emissions abatement from mobile sources|CPC
F02M  59/28|1.1.2. Emissions abatement from mobile sources; 1.1.2. Emissions abatement from mobile sources e.g. NOx, CO, HC, PM emissions from motor vehicles|CPC & IPC
F02M  59/30|1.1.2. Emissions abatement from mobile sources; 1.1.2. Emissions abatement from mobile sources e.g. NOx, CO, HC, PM emissions from motor vehicles|CPC & IPC
F02M  59/32|1.1.2. Emissions abatement from mobile sources; 1.1.2. Emissions abatement from mobile sources e.g. NOx, CO, HC, PM emissions from motor vehicles|CPC & IPC
F02M  59/34|1.1.2. Emissions abatement from mobile sources; 1.1.2. Emissions abatement from mobile sources e.g. NOx, CO, HC, PM emissions from motor vehicles|CPC & IPC
F02M  59/36|1.1.2. Emissions abatement from mobile sources; 1.1.2. Emissions abatement from mobile sources e.g. NOx, CO, HC, PM emissions from motor vehicles|CPC & IPC
F02M  59/361|1.1.2. Emissions abatement from mobile sources|CPC
F02M  59/362|1.1.2. Emissions abatement from mobile sources|CPC
F02M  59/363|1.1.2. Emissions abatement from mobile sources|CPC
F02M  59/365|1.1.2. Emissions abatement from mobile sources|CPC
F02M  59/366|1.1.2. Emissions abatement from mobile sources|CPC
F02M  59/367|1.1.2. Emissions abatement from mobile sources|CPC
F02M  59/368|1.1.2. Emissions abatement from mobile sources|CPC
F02M  59/38|1.1.2. Emissions abatement from mobile sources; 1.1.2. Emissions abatement from mobile sources e.g. NOx, CO, HC, PM emissions from motor vehicles|CPC & IPC
F02M  59/40|1.1.2. Emissions abatement from mobile sources; 1.1.2. Emissions abatement from mobile sources e.g. NOx, CO, HC, PM emissions from motor vehicles|CPC & IPC
F02M  59/42|1.1.2. Emissions abatement from mobile sources; 1.1.2. Emissions abatement from mobile sources e.g. NOx, CO, HC, PM emissions from motor vehicles|CPC & IPC
F02M  59/44|1.1.2. Emissions abatement from mobile sources; 1.1.2. Emissions abatement from mobile sources e.g. NOx, CO, HC, PM emissions from motor vehicles|CPC & IPC
F02M  59/442|1.1.2. Emissions abatement from mobile sources|CPC
F02M  59/445|1.1.2. Emissions abatement from mobile sources|CPC
F02M  59/447|1.1.2. Emissions abatement from mobile sources|CPC
F02M  59/46|1.1.2. Emissions abatement from mobile sources; 1.1.2. Emissions abatement from mobile sources e.g. NOx, CO, HC, PM emissions from motor vehicles|CPC & IPC
F02M  59/462|1.1.2. Emissions abatement from mobile sources|CPC
F02M  59/464|1.1.2. Emissions abatement from mobile sources|CPC
F02M  59/466|1.1.2. Emissions abatement from mobile sources|CPC
F02M  59/468|1.1.2. Emissions abatement from mobile sources|CPC
F02M  59/48|1.1.2. Emissions abatement from mobile sources; 1.1.2. Emissions abatement from mobile sources e.g. NOx, CO, HC, PM emissions from motor vehicles|CPC & IPC
F02M  59/485|1.1.2. Emissions abatement from mobile sources|CPC
F02M  61/00|1.1.2. Emissions abatement from mobile sources; 1.1.2. Emissions abatement from mobile sources e.g. NOx, CO, HC, PM emissions from motor vehicles|CPC & IPC
F02M  61/02|1.1.2. Emissions abatement from mobile sources; 1.1.2. Emissions abatement from mobile sources e.g. NOx, CO, HC, PM emissions from motor vehicles|CPC & IPC
F02M  61/04|1.1.2. Emissions abatement from mobile sources; 1.1.2. Emissions abatement from mobile sources e.g. NOx, CO, HC, PM emissions from motor vehicles|CPC & IPC
F02M  61/042|1.1.2. Emissions abatement from mobile sources|CPC
F02M  61/045|1.1.2. Emissions abatement from mobile sources|CPC
F02M  61/047|1.1.2. Emissions abatement from mobile sources|CPC
F02M  61/06|1.1.2. Emissions abatement from mobile sources; 1.1.2. Emissions abatement from mobile sources e.g. NOx, CO, HC, PM emissions from motor vehicles|CPC & IPC
F02M  61/08|1.1.2. Emissions abatement from mobile sources; 1.1.2. Emissions abatement from mobile sources e.g. NOx, CO, HC, PM emissions from motor vehicles|CPC & IPC
F02M  61/10|1.1.2. Emissions abatement from mobile sources; 1.1.2. Emissions abatement from mobile sources e.g. NOx, CO, HC, PM emissions from motor vehicles|CPC & IPC
F02M  61/12|1.1.2. Emissions abatement from mobile sources; 1.1.2. Emissions abatement from mobile sources e.g. NOx, CO, HC, PM emissions from motor vehicles|CPC & IPC
F02M  61/14|1.1.2. Emissions abatement from mobile sources; 1.1.2. Emissions abatement from mobile sources e.g. NOx, CO, HC, PM emissions from motor vehicles|CPC & IPC
F02M  61/145|1.1.2. Emissions abatement from mobile sources|CPC
F02M  61/16|1.1.2. Emissions abatement from mobile sources; 1.1.2. Emissions abatement from mobile sources e.g. NOx, CO, HC, PM emissions from motor vehicles|CPC & IPC
F02M  61/161|1.1.2. Emissions abatement from mobile sources|CPC
F02M  61/162|1.1.2. Emissions abatement from mobile sources|CPC
F02M  61/163|1.1.2. Emissions abatement from mobile sources|CPC
F02M  61/165|1.1.2. Emissions abatement from mobile sources|CPC
F02M  61/166|1.1.2. Emissions abatement from mobile sources|CPC
F02M  61/167|1.1.2. Emissions abatement from mobile sources|CPC
F02M  61/168|1.1.2. Emissions abatement from mobile sources|CPC
F02M  61/18|1.1.2. Emissions abatement from mobile sources; 1.1.2. Emissions abatement from mobile sources e.g. NOx, CO, HC, PM emissions from motor vehicles|CPC & IPC
F02M  61/1806|1.1.2. Emissions abatement from mobile sources|CPC
F02M  61/1813|1.1.2. Emissions abatement from mobile sources|CPC
F02M  61/182|1.1.2. Emissions abatement from mobile sources|CPC
F02M  61/1826|1.1.2. Emissions abatement from mobile sources|CPC
F02M  61/1833|1.1.2. Emissions abatement from mobile sources|CPC
F02M  61/184|1.1.2. Emissions abatement from mobile sources|CPC
F02M  61/1846|1.1.2. Emissions abatement from mobile sources|CPC
F02M  61/1853|1.1.2. Emissions abatement from mobile sources|CPC
F02M  61/186|1.1.2. Emissions abatement from mobile sources|CPC
F02M  61/1866|1.1.2. Emissions abatement from mobile sources|CPC
F02M  61/1873|1.1.2. Emissions abatement from mobile sources|CPC
F02M  61/188|1.1.2. Emissions abatement from mobile sources|CPC
F02M  61/1886|1.1.2. Emissions abatement from mobile sources|CPC
F02M  61/1893|1.1.2. Emissions abatement from mobile sources|CPC
F02M  61/20|1.1.2. Emissions abatement from mobile sources; 1.1.2. Emissions abatement from mobile sources e.g. NOx, CO, HC, PM emissions from motor vehicles|CPC & IPC
F02M  61/205|1.1.2. Emissions abatement from mobile sources|CPC
F02M  63/00|1.1.2. Emissions abatement from mobile sources; 1.1.2. Emissions abatement from mobile sources e.g. NOx, CO, HC, PM emissions from motor vehicles|CPC & IPC
F02M  63/0001|1.1.2. Emissions abatement from mobile sources|CPC
F02M  63/0003|1.1.2. Emissions abatement from mobile sources|CPC
F02M  63/0005|1.1.2. Emissions abatement from mobile sources|CPC
F02M  63/0007|1.1.2. Emissions abatement from mobile sources|CPC
F02M  63/0008|1.1.2. Emissions abatement from mobile sources|CPC
F02M  63/001|1.1.2. Emissions abatement from mobile sources|CPC
F02M  63/0012|1.1.2. Emissions abatement from mobile sources|CPC
F02M  63/0014|1.1.2. Emissions abatement from mobile sources|CPC
F02M  63/0015|1.1.2. Emissions abatement from mobile sources|CPC
F02M  63/0017|1.1.2. Emissions abatement from mobile sources|CPC
F02M  63/0019|1.1.2. Emissions abatement from mobile sources|CPC
F02M  63/0021|1.1.2. Emissions abatement from mobile sources|CPC
F02M  63/0022|1.1.2. Emissions abatement from mobile sources|CPC
F02M  63/0024|1.1.2. Emissions abatement from mobile sources|CPC
F02M  63/0026|1.1.2. Emissions abatement from mobile sources|CPC
F02M  63/0028|1.1.2. Emissions abatement from mobile sources|CPC
F02M  63/0029|1.1.2. Emissions abatement from mobile sources|CPC
F02M  63/0031|1.1.2. Emissions abatement from mobile sources|CPC
F02M  63/0033|1.1.2. Emissions abatement from mobile sources|CPC
F02M  63/0035|1.1.2. Emissions abatement from mobile sources|CPC
